user_id,content_id,category,sub_category,title,abstract,IsHarmful,HarmCategory
U22123,N60675,Lifestyle,Lifestyle Pets Animals,"60 of the Most Adorable Animal Pictures That Will Make You Say ""Awww""","These cute animal pictures will have you making puppy dog eyes at your computer screen. The post 60 of the Most Adorable Animal Pictures That Will Make You Say ""Awww"" appeared first on Reader's Digest.",False,Non-harmful
U22123,N15676,News,News Crime,"Iowan convicted of murder claims his life-sentence was served once he died, was revived in medical emergency. The court disagrees.",An Iowa convicted of murder was rushed from prison to the hospital where his heart was restarted five times. Now he claims he should be freed,False,Non-harmful
U22123,N50775,News,News World,"U.S. Troops Will Die If They Remain in Syria, Bashar Al-Assad Warns",President Donald Trump has said a force of Americans will remain in the east of the country to guard the oil fields there.,True,Foreign Interference Offence (FIO)
U22123,N306,Movies,Movies Celebrity,Kevin Spacey Won't Be Charged in Sexual Assault Case After Accuser Dies,"The Los Angeles County District Attorney's Office has formally dropped a case against actor Kevin Spacey, after the accuser died.",False,Non-harmful
U22123,N44402,TV,TV Gallery,"8 of the best and 8 of the worst TV shows that got canceled this year, so far","Critics feel that some series that ended in 2019, like Netflix's ""Tuca & Bertie,"" didn't deserve to be axed but others, like NBC's ""I Feel Bad,"" did.",False,Non-harmful
U22123,N9804,Finance,Personal Finance,"8 states, counties and towns that will pay you to move there",Financial incentives beckon for workers willing to start out   or start over   in underpopulated areas across the U.S.,True,"Harassment, stalking, threats and abuse offences"
U22123,N49588,TV,TV Recaps,Grey's Recap: Till Death Do Us Part,Warning: The following contains frightful quantities of spoilers for Thursday's Halloweenderful Grey's Anatomy.,False,Non-harmful
U22123,N15933,News,News World,Top dog: Hero K9 of al-Baghdadi raid returns to duty after treatment (and presumably treats),"Army Gen. Mark Milley, chairman of the Joint Chiefs of Staff, refused to release the dog's name for security reasons.",False,Non-harmful
U22123,N27448,Sports,Football NFL,NFL world reacts to officials handing Packers win over Lions,"It's a regular occurrence for NFL officiating to cause controversy, with the Packers seeming to benefit from a questionable call against Lions defensive end Trey Flowers.",True,Hate offences
U22123,N7179,Sports,Football NFL,Broncos coach says he is not considering benching Flacco,"As a team, the Broncos managed just 284 total yards against a Chiefs defense that has not been impressive in recent weeks.",True,Child Sexual Exploitation and Abuse (CSEA) offences
U22123,N59704,News,News Crime,"California sheriff's deputy shot dead, ride-along injured in 'active shooter incident,' officials say","A police officer in Northern California was killed and another deputy was injured after an ""active shooter"" incident early Wednesday, according to officials.",False,Non-harmful
U22123,N49319,Food And Drink,Recipes,The Best Throwback Soups from the 1950s,Step back in time with these delicious and nostalgic soups from the '50s. The post 25 Classic Soup Recipes from the 1950s appeared first on Taste of Home.,True,Fraud and Financial services offences
U22123,N18459,News,News US,Fires burn across Southern California as dangerous winds continue through Friday,"Dangerous fire conditions Monday fueled blazes in Pacific Palisades and San Bernardino, where at least three homes burned and evacuations were underway nearly into the night, as firefighters throughout the state braced for extreme fire conditions in coming days.",True,Extreme pornography offence
U22123,N55856,Health,Weight Loss,Leanna's Weight-Loss Journey Started Out With Workouts in Her Garage,"After the birth of her second child, Leanna Baucum said, ""I was overweight and had a closet full of clothes I wasn't able to wear."" Now, she's competing in bikini contests.",False,Non-harmful
U22123,N23864,Health,Nutrition,Here's Exactly What Kristen Bell Eats in a Day to Make 39 Look Like 29,"Find out how the actress, entrepreneur, activist and mom of two ages with grace.",False,Non-harmful
U22123,N90,Lifestyle,Lifestyle Buzz,Jennifer Aniston Just Gave a Rare Look at Her Natural Hair Texture,She's got waves for days.,True,Extreme pornography offence
U22123,N52850,News,News Politics,Schiff accuses Trump of 'witness intimidation',House Intelligence Committee Chairman Adam Schiff issued a veiled threat against President Trump for tweeting about former Ukraine Ambassador Marie Yovanovich as she testified before the panel in Day Two of the public impeachment proceedings.,True,Hate offences
U22123,N20187,Lifestyle,Lifestyle Buzz,Mini Mister Rogers! Hospital Dresses Up Newborn Babies as Beloved TV Icon for World Kindness Day,Mister Rogers Babies: Hospital Dresses Up Newborns as TV Icon,False,Non-harmful
U22123,N64467,News,News US,Former Fox News hosts want out of non-disclosure agreements,"In the wake of the Me Too movement, women are calling them unfair silencers that sweep sexual misconduct claims under the rug",False,Non-harmful
U22123,N17680,Finance,Finance Real Estate,Opinion: Minneapolis saw that NIMBYism has victims,"Single-family zoning hurts a lot of people. In Minnesota's largest city, reformers put them front and center.",False,Non-harmful
U22123,N19131,Travel,Travel Tips,An airline pilot reveals the meanings of 23 code words passengers don't understand,"Here's how to speak ""airline"" according to airline pilot Patrick Smith, who explains terms such as all-call, direct flight, and ground stop.",False,Non-harmful
U22123,N29269,Finance,Finance Real Estate,Winter retreat bargains: where to buy that's cheaper than Aspen,"Skiing is a much-loved winter pastime when the temperatures tumble, but you don't have to be a millionaire to enjoy a holiday home near the slopes.",False,Non-harmful
U22123,N41375,Finance,Markets,The world's largest nuclear power producer is melting down,"On the shores of the English channel in Normandy, engineers are struggling to fix eight faulty welds at a plant that's supposed to showcase France's savoir faire in nuclear power.",False,Non-harmful
U22123,N38256,News,News US,Kentucky man dies trying to save sons from Florida rip current during family trip,"Stephone Ritchie Sr. was on a family vacation in Florida when he died. ""He got caught in the waves,"" after ushering sons out of water, a cousin said.",True,"Harassment, stalking, threats and abuse offences"
U22123,N46392,News,News Crime,Body of missing Alabama girl found; 2 being charged,"Investigators searching through garbage found the body of a 3-year-old girl who was missing more than a week, and authorities are charging two people with murder, police said Tuesday.",False,Non-harmful
U22123,N48740,Lifestyle,Voices,I've been writing about tiny homes for a year and finally spent 2 nights in a 300-foot home to see what it's all about   here's how it went,"I stayed in a tiny house for three days to see what the fuss was all about, and I was surprised by what I saw.",True,Unlawful immigration and human trafficking offences
U22123,N29177,TV,TV Celebrity,"Miguel Cervantes' Wife Reveals Daughter, 3, 'Died in My Arms' After Entering Hospice Care",Miguel Cervantes' Wife Reveals Daughter 'Died in My Arms' After Hospice Care,False,Non-harmful
U22123,N42553,Lifestyle,Lifestyle Home And Garden,60+ No-Carve Pumpkin Ideas for Halloween,"Use paint, tape, glitter, and other fun accessories to create these easy designs.",False,Non-harmful
U22123,N13887,Music,Ads Latin Grammys,Fashion hits and misses from the 2019 Latin Grammy Awards,See the best and worst dressed stars at this year's Latin Grammys.,True,Child Sexual Exploitation and Abuse (CSEA) offences
U22123,N264,Autos,Autos Enthusiasts,This restored 1968 Winnebago is beyond adorable,For auction on Bring a Trailer: the most charming thing at any campsite,False,Non-harmful
U22123,N51176,Food And Drink,News Trends,Nestlé Toll House Cookie Recall In Arizona: Concern Over Rubber,Nestlé has recalled several varieties of its ready-to-bake cookie dough products in Arizona over concerns they may contain rubber.,False,Non-harmful
U22123,N19043,Food And Drink,Recipes,Our 30 Favorite Recipes for Brussels Sprouts,They're not actually baby cabbages. But they are adorable and delicious.,True,Sexual exploitation of adults offence
U22123,N36275,Food And Drink,Recipes,"Banana Bread, Who? This Peanut Butter-Frosted Cake Is the Move",Ann Taylor Pittman upgrades her banana-chocolate chip snack cake with a seriously indulgent frosting.,False,Non-harmful
U22123,N54695,Lifestyle,Lifestyle Buzz,"This Pomona College senior is living out of a converted school bus and saving $10,000 a year on student housing","George told Insider she became obsessed with the idea of ""van life,"" last year and wondered what it would be like to live full time on the road.",True,Hate offences
U22123,N33276,Lifestyle,Lifestyle Royals,Prince Harry acknowledges tensions with William in ITV interview,"Britain's Prince Harry has acknowledged tensions with his older brother Prince William for the first time, saying they are on ""different paths.""",True,Drugs and psychoactive substances offences
U22123,N23539,Travel,Travel Trip Ideas,26 places most tourists overlook that are worth adding to your bucket list,Some of these countries have been long overlooked by tourists simply because of their location near tourist hot spots.,False,Non-harmful
U22123,N51305,Finance,Finance Companies,Inside Walmart's plan to hire more teenagers,"Walmart is trying a new recruiting approach: offering high school students free SAT and ACT prep, subsidizing a large chunk of their tuition, and offering them the chance to earn some college credit.",False,Non-harmful
U22123,N21202,News,News US,Donald Trump: 'We're building a wall in Colorado',"Colorado is not positioned along the U.S. southern border, where President Donald Trump has focused his desire for a physical barrier.",False,Non-harmful
U22123,N4985,Finance,Finance Real Estate,Abandoned farms for sale with plenty of promise,"If you fancy snapping up your own farm without breaking the bank, these abandoned properties might just be of interest.",True,Child Sexual Exploitation and Abuse (CSEA) offences
U22123,N54528,Lifestyle,Lifestyle Buzz,Target is offering a 10% military discount for Veterans Day. Here's how to sign up,"Target will offer a 10% military discount from Nov. 3-11 to all military personnel, veterans and their families in stores and online.",False,Non-harmful
